# File generated fom CXRO data
# found in https://henke.lbl.gov/optical_constants/asf.html
#S 89 Ac
#UF1ADD 0.0
#N 3
#L PhotonEnergy[eV]  f1  f2
      811.4860     29.119300      8.609580
      824.6110     28.842700      8.508740
      837.9490     28.527600      8.408980
      851.5020     28.168100      8.308830
      865.2740     27.756000      8.207750
      879.2690     27.279200      8.106040
      893.4910     26.725100      8.005690
      907.9430     26.076200      7.906640
      922.6280     25.308400      7.808880
      937.5510     24.380200      7.707070
      952.7150     23.228800      7.605440
      968.1240     21.747000      7.504180
      983.7830     19.726600      7.404040
      999.6950     16.657500      7.305260
     1015.8600     10.497100      7.207830
     1026.8000    -21.718500      7.143520
     1027.0000    -21.716400     28.735500
     1032.2900      5.612430     28.748100
     1048.9900     15.358500     28.787400
     1065.9600     19.378900     28.826900
     1083.2000     22.020200     28.866200
     1100.7200     24.029200     28.905600
     1118.5200     25.676700     28.945000
     1136.6100     27.091900     28.984400
     1155.0000     28.346700     29.023900
     1173.6800     29.485300     29.063500
     1192.6600     30.537300     29.103200
     1211.9500     31.523200     29.142900
     1231.5500     32.458300     29.182900
     1251.4700     33.354200     29.222700
     1271.7200     34.220300     29.262400
     1292.2900     35.064100     29.302200
     1313.1900     35.893100     29.342300
     1334.4300     36.714200     29.382400
     1356.0100     37.533500     29.422100
     1377.9400     38.358700     29.462400
     1400.2300     39.199700     29.502700
     1422.8800     40.070500     29.542900
     1445.8900     41.000000     29.583200
     1469.2800     42.046700     29.557800
     1493.0400     43.225900     29.432200
     1517.1900     44.290400     28.890100
     1541.7300     45.141000     28.300900
     1566.6700     45.809200     27.723600
     1592.0100     46.319600     27.158200
     1617.7600     46.523400     26.873900
     1643.9200     47.186200     27.122100
     1670.5100     48.153800     26.695400
     1697.5300     48.924400     26.155400
     1724.9900     49.544400     25.626400
     1752.8900     50.102600     25.094400
     1781.2400     50.606100     24.568700
     1810.0500     51.064800     24.050200
     1839.3200     51.485100     23.542900
     1869.0700     51.873900     23.046400
     1899.3000     52.235100     22.560300
     1930.0200     52.571800     22.084400
     1961.2400     52.886200     21.618700
     1992.9600     53.177700     21.162900
     2025.2000     53.464900     20.726700
     2057.9500     53.737400     20.278800
     2091.2400     53.985900     19.838300
     2125.0600     54.217100     19.405600
     2159.4300     54.432100     18.980400
     2194.3600     54.632500     18.563400
     2229.8500     54.819000     18.153700
     2265.9200     54.992400     17.752000
     2302.5700     55.153800     17.357600
     2339.8100     55.303300     16.970700
     2377.6600     55.441900     16.591500
     2416.1100     55.570100     16.219600
     2455.1900     55.688700     15.855200
     2494.9000     55.797600     15.497300
     2535.2600     55.897500     15.147300
     2576.2600     55.989200     14.804300
     2617.9300     56.073000     14.468000
     2660.2700     56.149000     14.138300
     2703.3000     56.217200     13.815400
     2747.0300     56.278400     13.499700
     2791.4600     56.333300     13.190400
     2836.6100     56.381400     12.887300
     2882.4900     56.423800     12.591300
     2929.1100     56.460600     12.300800
     2976.4800     56.491100     12.016300
     3024.6300     56.516200     11.738700
     3073.5500     56.536500     11.466600
     3123.2600     56.551600     11.200100
     3173.7800     56.561700     10.939800
     3225.1100     56.567300     10.685100
     3277.2700     56.568400     10.435900
     3330.2800     56.565000     10.192200
     3384.1500     56.557500      9.953730
     3438.8800     56.545700      9.720560
     3494.5000     56.529900      9.492560
     3551.0200     56.510100      9.269610
     3608.4600     56.486400      9.051600
     3666.8200     56.458900      8.838450
     3726.1300     56.427400      8.630000
     3786.4000     56.392200      8.426300
     3847.6400     56.353200      8.227150
     3909.8700     56.310300      8.032360
     3973.1100     56.263500      7.842050
     4037.3800     56.212800      7.656020
     4102.6800     56.158200      7.474200
     4169.0300     56.099400      7.296410
     4236.4600     56.036400      7.122770
     4304.9800     55.969000      6.952940
     4374.6200     55.896900      6.786960
     4445.3700     55.820000      6.624830
     4517.2700     55.738000      6.466310
     4590.3300     55.650500      6.311380
     4664.5800     55.557200      6.160080
     4740.0300     55.457500      6.012130
     4816.6900     55.350900      5.867560
     4894.6000     55.236700      5.726380
     4973.7700     55.114100      5.588280
     5054.2100     54.982100      5.453430
     5135.9600     54.839600      5.321590
     5219.0300     54.685100      5.192780
     5303.4400     54.516700      5.066810
     5389.2200     54.332200      4.943820
     5476.3900     54.128700      4.823610
     5564.9700     53.902400      4.706170
     5654.9800     53.648300      4.591370
     5746.4400     53.359300      4.479290
     5839.3900     53.025400      4.369700
     5933.8300     52.631500      4.262470
     6029.8100     52.152700      4.157780
     6127.3300     51.545300      4.055580
     6226.4400     50.717200      3.955620
     6327.1500     49.412400      3.857960
     6429.4800     46.045300      3.762440
     6459.2000     33.190100      3.735420
     6459.4000     33.191100     10.841500
     6533.4800     48.144000     10.615800
     6639.1500     49.978000     10.306200
     6746.5400     50.695800     10.005500
     6855.6500     50.794900      9.713570
     6966.5400     49.735500      9.430290
     7012.7000     41.076000      9.316080
     7012.9000     41.078900     13.923500
     7079.2200     51.007200     13.514200
     7193.7200     52.779800     12.844100
     7310.0700     53.431300     12.207000
     7427.8000     49.643700     11.604100
     7428.0000     49.643600     13.570400
     7428.3100     50.519500     13.569400
     7548.4500     54.551400     13.227200
     7670.5400     55.439400     12.893200
     7794.6100     56.096500     12.566900
     7920.6800     56.633700     12.247900
     8048.7900     57.090500     11.935900
     8178.9800     57.487400     11.631100
     8311.2600     57.836900     11.333300
     8445.6900     58.147300     11.042500
     8582.2900     58.424700     10.758500
     8721.1100     58.673800     10.481100
     8862.1600     58.898000     10.210300
     9005.5000     59.100000      9.946010
     9151.1600     59.281800      9.687850
     9299.1700     59.444900      9.435980
     9449.5800     59.589300      9.190030
     9602.4200     59.712900      8.950340
     9757.7300     59.792700      8.716230
     9915.5500     59.918700      8.590180
    10075.9000     60.118000      8.364830
    10238.9000     60.209600      8.145060
    10404.5000     60.307000      7.930730
    10572.8000     60.395100      7.721720
    10743.8000     60.474600      7.517930
    10917.6000     60.546100      7.319250
    11094.2000     60.610400      7.125560
    11273.6000     60.668200      6.936750
    11455.9000     60.719900      6.752730
    11641.2000     60.766100      6.573370
    11829.5000     60.807100      6.398570
    12020.8000     60.843400      6.228230
    12215.3000     60.875300      6.062250
    12412.8000     60.903100      5.900530
    12613.6000     60.927100      5.742960
    12817.6000     60.947600      5.589460
    13025.0000     60.964800      5.439920
    13235.6000     60.979000      5.294250
    13449.7000     60.990300      5.152370
    13667.2000     60.998900      5.014160
    13888.3000     61.005100      4.879560
    14112.9000     61.009000      4.748470
    14341.2000     61.010800      4.620800
    14573.1000     61.010500      4.496470
    14808.9000     61.008400      4.375410
    15048.4000     61.004600      4.257520
    15291.8000     60.999100      4.142730
    15539.1000     60.992100      4.030960
    15790.4000     60.983800      3.922140
    16045.8000     60.974100      3.816190
    16305.4000     60.963200      3.713040
    16569.1000     60.951200      3.612620
    16837.1000     60.938100      3.514860
    17109.4000     60.924000      3.419690
    17386.1000     60.909000      3.327050
    17667.4000     60.893200      3.236860
    17953.1000     60.876500      3.149070
    18243.5000     60.859200      3.063620
    18538.6000     60.841100      2.980440
    18838.4000     60.822400      2.899470
    19143.1000     60.803100      2.820660
    19452.7000     60.783200      2.743950
    19767.4000     60.762900      2.669290
    20087.1000     60.742000      2.596620
    20412.0000     60.720600      2.525890
    20742.1000     60.698900      2.457040
    21077.6000     60.676700      2.390040
    21418.5000     60.654100      2.324820
    21765.0000     60.631200      2.261350
    22117.0000     60.607900      2.199570
